hash,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,obs68,obs69,obs70,obs71,obs72,obs73,obs74,obs75,obs76,obs77,obs78,obs79,obs80,obs81,obs82,obs83,obs84,obs85,obs86,obs87,obs88,obs89,obs90,obs91,obs92,obs93,obs94,obs95,obs96,obs97,obs98,obs99,obs100,obs101,obs102,obs103,obs104,obs105,obs106,obs107,obs108,obs109,obs110,obs111,obs112,obs113,obs114,obs115,obs116,obs117,obs118,obs119,obs120,obs121,obs122,obs123,obs124,obs125,obs126,obs127,obs128,obs129,obs130,obs131,obs132,obs133,obs134,obs135,obs136,obs137,obs138,obs139,obs140,obs141,obs142,obs143,obs144,obs145,obs146,obs147,obs148,obs149,obs150,obs151,obs152,obs153,obs154,obs155,obs156,obs157,obs158,obs159,obs160,obs161,obs162,obs163,obs164,obs165,obs166,obs167,obs168,obs169,obs170,obs171,obs172,obs173,obs174,obs175,obs176,obs177,obs178,obs179,obs180,obs181,obs182,obs183,obs184,obs185,obs186,obs187,obs188,obs189,obs190,obs191,obs192,obs193,obs194,obs195,obs196,obs197,obs198,obs199,obs200
5072865447e77ba28a4afcb75437905c,-9.382661243,-6.468345292,-8.009166593,-8.051256197,-6.725082544,-6.707637026,-6.860814487,-6.34442803,-7.140242723,-8.189735859,-8.01179755,-9.449467425,-8.39749622,-6.241689687,-6.845012039,-6.285624332,-9.442998867,-6.276270799,-8.128164929,-6.97106699,-9.181288449,-8.93274698,-7.378163187,-6.879562958,-7.365718104,-8.560929254,-7.21023625,-9.444057977,-6.757613181,-6.91324978,-7.010105189,-6.543795861,-7.221980197,-6.436223349,-8.780789986,-9.496397344,-8.585258169,-8.983935828,-8.04730435,-6.870832881,-7.10785841,-7.550234857,-7.41588338,-8.00763444,-7.0117854,-7.127882189,-6.673461361,-6.263946052,-8.765233669,-9.13165288,-7.167682191,-7.287866325,-8.331265282,-7.480718949,-8.944459795,-8.123418387,-6.366094057,-9.004267014,-7.02347936,-8.764123306,-6.268032533,-7.18265466,-7.537125584,-6.872546961,-6.950423471,-7.212958664,-8.70250992,-7.709894806,-6.242231707,-6.295371808,-6.838448177,-7.087351817,-9.216823134,-8.248856725,-6.345027192,-6.330752624,-7.264493903,-9.372876221,-6.404244653,-7.989218333,-6.798808039,-6.656033369,-7.384512894,-6.311140203,-6.406876605,-6.780799284,-8.715451429,-6.695088097,-6.40836206,-6.742383622,-7.938113197,-7.755303568,-7.680700933,-6.7723326,-6.487696846,-7.477716203,-7.954787775,-7.356184909,-8.741953802,-7.147260729,-6.772981112,-7.640524869,-6.961670426,-8.198692159,-7.718087212,-7.906324376,-9.215659287,-6.879124179,-6.283098374,-8.302236224,-7.875682959,-7.135803604,-9.203506297,-8.920836566,-8.804440149,-7.737462668,-6.592364602,-7.319571897,-7.697960649,-7.230757071,-7.032572445,-6.348145744,-6.23393365,-6.715133348,-7.537721132,-6.843758472,-6.817211866,-6.898667513,-7.001223671,-6.858237426,-8.956733334,-8.760972596,-6.384540154,-6.905043602,-9.115225816,-8.943285354,-6.547925304,-6.724593389,-6.612629496,-7.213859881,-9.143390153,-6.434366525,-7.116372004,-7.778151167,-9.207089564,-8.329494368,-7.162954036,-6.338466971,-6.753076799,-9.558154717,-8.271183515,-8.721956975,-6.38783159,-9.25299835,-9.014975384,-6.27221605,-6.660812041,-7.63132842,-6.761346781,-8.769834756,-9.281168121,-6.32015737,-8.511095419,-7.92368062,-7.35593144,-7.515113232,-7.662125281,-9.546469092,-6.402311332,-7.988554901,-8.221118033,-7.889043103,-7.021341118,-7.676150183,-8.463201599,-8.46850112,-7.126198915,-7.317070448,-7.310752763,-9.445080307,-9.109038051,-7.566016438,-6.48719311,-9.4475133,-9.12160233,-6.35683924,-7.748828817,-9.190137478,-6.321879161,-8.479602757,-7.256437162,-6.484150986,-7.200608098,-6.306941156,-7.310444058,5.621944816,6.920724509,7.848977064,5.937738511,8.194798886
fb76e802b2f0a8749004ac44a3268bf6,5.621944816,6.920724509,6.824613558,6.917131013,5.295519841,8.776158747,8.747934241,6.891820039,8.875886464,8.385559039,9.320149671,6.884698837,6.775290751,8.801383985,8.551973313,8.498747498,5.886784708,9.139897206,6.263789053,6.836771673,8.941168395,5.750850125,6.831877308,8.609087022,9.009947544,9.445492766,9.467537859,6.364656537,7.586439447,6.273495007,6.200592986,5.337727132,5.83296822,8.206686876,9.288560763,7.151079713,7.711226276,6.988529827,5.484395432,7.429608623,9.129734635,9.16069712,8.286042213,6.576024556,8.880939183,6.157296304,6.205247277,6.875960911,9.288423784,7.833766419,7.866738353,8.725021888,6.711803868,8.950001293,8.591776948,5.351985028,8.515745321,8.761282952,6.879895571,9.451213693,5.238704608,8.863719098,9.061178431,9.554074911,6.088660246,8.984728788,7.599090588,7.437925145,5.602164893,5.271883411,6.901082557,7.120048991,5.975327618,7.686403296,6.156291529,8.035620738,8.691558038,8.38995092,8.00719604,7.131298643,6.55102719,8.829042935,5.459070987,5.27269902,7.382954272,7.575213023,8.566425962,9.320544447,8.387036171,8.881868735,5.517743894,5.766068892,5.530511372,7.64058948,8.112201902,8.704063091,5.327662569,6.352676115,5.750548473,8.475520518,8.836118904,8.195195175,9.540844133,7.608485331,7.030262462,9.145413705,9.088938242,8.309328643,8.789140181,7.866380382,9.048434675,8.123556941,8.78543692,5.716481707,9.032529539,7.38341454,6.77776359,9.329051967,7.220797479,8.781255169,6.916909055,6.649399473,8.220259497,8.964228507,5.218964875,9.173330375,6.519163345,5.668119131,6.961021555,7.137480306,6.745827656,6.128903676,7.47104856,5.555101511,7.006331508,9.064094391,5.514346297,6.617970517,7.064027509,6.274300305,6.38865821,9.35849399,9.300590497,9.470775469,5.868456217,7.7123986,8.844292365,6.310484645,7.416111561,8.871183151,6.432548228,8.75843311,9.656585976,7.068057509,9.030820626,8.731213741,8.056441475,6.643523781,8.777495698,7.491533722,7.878351822,6.308202754,5.944818362,7.903979259,5.259687225,8.042808563,7.319249599,5.230869507,7.396119541,9.038523477,7.264289571,9.462720456,6.585842948,9.507539769,9.596529508,5.346004113,9.072621676,5.429441557,8.94339124,8.036926573,8.173117566,7.366051483,7.489419486,6.88565793,8.109423468,6.91506767,9.642482354,8.151257437,5.47606346,9.38125801,9.207553906,5.445869657,6.248676537,7.934006887,7.592676535,-1.869111297,-0.252381557,-1.079485334,-0.568725745,-1.777561573
2048fdc86b874761fe369bb2570bae34,-1.869111297,-0.252381557,-0.104689097,-0.802449717,-0.956149658,-1.987775766,-1.329849647,-0.707499874,-1.909426157,-0.739597975,-1.307001327,-0.372154168,0.073660338,-1.525296106,-0.284987924,-1.049225049,-0.918155721,-0.547227302,-0.206105626,-1.426417138,-1.897845858,-1.748406033,-1.75439899,-1.811763758,-0.370854178,0.043525636,-2.183661796,-1.581611923,0.098384536,-0.827025741,-1.582923854,-1.665937917,-1.208418022,0.150861961,-0.578894434,-0.044115516,-1.508514704,-0.161991616,0.115387933,-0.172643934,0.054924846,0.044458424,-0.312280618,-1.778830272,0.068194191,0.003058038,0.093573005,0.059480154,-0.25267577,-2.032354824,-0.361774539,-0.014150953,-1.96011775,-0.891735889,-0.330990325,-1.896205768,-0.208748305,-0.547468934,-1.8766373,-0.792600613,-1.650486572,-1.546811001,-1.52322187,-1.94830901,-1.428772178,-0.494006592,-1.907733021,-1.432793234,-0.781508596,0.031976679,0.132737966,-2.125651238,-0.86293453,-0.445959588,0.088890262,-0.282398709,-1.445053941,-1.792266041,-1.29873673,0.141748734,-2.245513088,-0.963843835,-1.240385285,-0.332461577,-0.396836593,-1.617327234,-0.437897039,-0.650117311,-0.920050258,0.007324607,-1.364241852,-0.884356172,-0.63693133,-1.276802769,-0.569592879,-0.35078858,-0.177893307,-0.802284694,-1.027935544,0.036952319,-0.295254658,-1.401970699,-0.743477584,-1.028934404,-0.989533317,-0.139904701,-0.596228992,0.148147678,-1.691651332,-0.533626126,-0.887039909,0.094835404,-0.442832517,-1.577835293,-0.909888135,-0.699584992,-0.069180402,-0.022496983,0.152069106,-0.094787625,-1.818768613,-1.021896438,-0.944269779,0.064668959,-1.046801891,-0.375391794,-0.142400721,-0.130752869,-0.177620832,-1.457233671,-0.52642358,-0.181654687,-2.074671093,-0.166749537,-1.978898079,-0.233006577,-1.914888568,-0.387944442,-1.754091645,-1.33758578,-1.579764573,-0.770116836,0.145534634,-0.600004592,-0.495432799,-1.359227573,-1.541942231,-1.987270377,-0.545256336,0.139900646,-1.972311045,-2.136287331,-0.84921995,-0.031657922,-0.191377107,-1.264216289,0.149117911,-1.955851391,0.058998881,-0.600101565,-0.105152859,-0.224501712,-1.202571368,-0.935360408,-0.418912462,-0.052352839,-0.858775974,-0.811822625,-0.80821765,0.081237372,-1.379075939,-0.77390287,-0.719815365,-0.748783374,-0.191024446,-0.846094105,-1.998853591,-0.419832269,-1.138904455,-1.649425165,0.05534184,-1.809406823,-0.122594064,-1.059503444,-0.201113566,-0.855218876,-0.141069717,-0.553289188,-0.172006492,0.103069277,-1.642621636,-0.925260555,-1.019896421,-1.355091266,0.086514489,-5.311871717,-5.884100232,-5.280434808,-5.656034554,-4.364032673
c5a82bf446d163caf7a2457f33f35826,-5.311871717,-5.884100232,-6.141716112,-4.89338642,-4.538241314,-6.405605497,-5.448521374,-4.846336633,-5.362259072,-5.463949634,-4.34453078,-4.476258112,-4.911305789,-4.36317536,-6.435883421,-6.682160823,-4.555148983,-7.053382479,-5.107726981,-5.56329951,-5.903798467,-4.78508129,-5.547401885,-7.066853171,-6.213951761,-5.174908848,-6.781982093,-5.582150328,-5.968873107,-5.947214567,-4.494909111,-4.406917528,-4.936133944,-6.489785071,-5.668199523,-5.230447555,-4.725383085,-4.490618198,-4.647355995,-5.62442853,-5.735761435,-5.089921974,-6.014929699,-5.720435944,-5.282108179,-4.763385777,-6.085795176,-6.742806081,-5.243655259,-5.359787126,-5.788957038,-4.28579635,-4.404637061,-5.87699142,-5.696233801,-6.155144843,-6.082335616,-6.341354752,-4.334753487,-5.525716321,-4.624230549,-4.41165479,-5.150061105,-5.028115635,-4.610973834,-6.005744003,-6.275952509,-5.751634045,-5.809961315,-4.852309453,-5.666277379,-6.027853121,-4.268794773,-4.329716256,-4.678219694,-4.394179675,-5.64921507,-6.7066381,-4.820710666,-4.834567019,-4.568011613,-5.535087294,-5.483977158,-6.634461057,-4.721412617,-4.654400236,-5.362594614,-5.181345901,-5.053809563,-4.321572592,-6.205172661,-4.275789763,-5.268851106,-4.922883844,-4.575316586,-5.83145435,-5.300551055,-6.134756595,-4.363104887,-4.773972672,-5.065989146,-4.276027017,-4.590624646,-6.313472105,-7.005443918,-6.485821528,-4.334900209,-5.050290755,-5.199436332,-6.884629675,-4.996270783,-4.336938565,-5.652320182,-4.830191812,-5.213110601,-5.687324198,-4.451592617,-4.335440251,-5.849502047,-6.728187902,-6.176260936,-4.543820171,-6.197890293,-4.588177612,-4.545486684,-5.902302003,-4.351987177,-4.314213154,-4.455464989,-4.672347872,-5.1336337,-5.259883597,-6.38674537,-4.413522844,-4.945935371,-4.881495231,-6.322353104,-6.589690429,-4.673172621,-4.794147091,-5.008287122,-6.780183348,-4.774927654,-6.540501894,-4.900043473,-4.399331491,-6.539610888,-4.534159458,-5.863538241,-4.547805885,-5.376551505,-6.028629144,-5.955783557,-6.279937408,-4.806440663,-6.801769996,-5.225668883,-4.684386731,-6.120740018,-5.071072469,-4.631137774,-4.793858605,-5.875214068,-5.638126143,-5.351170777,-4.417920019,-4.357599142,-7.052419779,-5.357801545,-4.269350908,-6.141676552,-4.765538012,-5.950463887,-6.409808602,-4.665657575,-4.631631423,-5.447049254,-4.992927748,-5.394822966,-4.767888025,-4.547548092,-6.796900971,-5.40543915,-4.405880597,-4.31514247,-4.416422663,-5.645728969,-4.516885671,-5.145936576,-4.488874956,-4.84019465,-5.398991743,-5.26908072,-5.799983714,-4.846777905,6.090906105,6.019557194,5.793652517,5.094790669,7.63627145
a83e205593ca5a2df3d2ad5b36ffdfa6,6.090906105,6.019557194,6.845169121,3.865857923,5.171839061,5.661201104,4.031324996,5.794051443,5.74816015,4.885212941,6.283803555,7.910270971,5.324090562,8.061651485,6.470390347,3.979302121,5.033642421,4.252239137,7.016699483,4.216561204,3.864160162,6.650117126,4.609725443,4.91908578,6.034850249,4.582187335,8.574153481,6.415232777,4.081161517,8.364502243,4.056174805,6.421501806,4.119233176,5.38336673,4.322734837,4.159028913,5.707291984,4.776034503,8.349174499,4.888199863,4.935828193,6.513513688,5.685303773,6.390245961,5.792330232,4.213166525,7.431529811,5.11656393,4.869123294,4.526088003,5.741183562,7.323478487,6.641757231,6.041724787,7.554715539,5.301452192,7.151453967,5.085656356,7.047129691,7.377470662,3.976443693,5.155739664,5.708205495,3.987582469,3.980012783,4.206223547,4.523811623,6.749091424,7.458073085,5.320385421,4.273320849,4.738900105,5.539878942,4.770414459,4.911168053,4.129178476,7.102796366,8.368707443,4.280641396,4.851442516,4.467825562,5.706378612,3.896040938,7.242004866,5.036513504,8.260650666,6.487185974,6.611332867,5.671611598,3.895635295,8.059787625,4.090277028,6.452851105,6.123780295,5.293221844,4.276337952,3.90532052,8.147077893,4.876011411,6.3809398,6.741398309,6.076030966,5.296742175,4.658933454,4.915681767,6.940405012,6.182556383,8.458000888,4.151375409,6.737519061,5.184778262,6.0626132,6.163138363,5.637482231,4.611859058,4.292500529,5.955039819,6.650572093,7.885771306,5.306273338,7.18548157,7.102526755,4.962412765,6.83878079,4.036271705,5.763112088,6.683459393,5.06808024,5.882857706,8.204598301,4.628806771,7.692052536,4.088244175,4.661878126,6.803059055,5.33942648,7.983025038,6.968610241,4.675343967,7.871344433,4.375206384,5.865032646,5.021333643,6.314507857,4.542699882,4.204295007,5.082052136,5.280600268,4.989432601,4.233780851,4.525091126,8.233812003,7.628017113,7.180439675,5.828266724,4.280012512,4.087253269,4.792729698,6.997702096,5.09584339,6.328071908,6.267970274,4.247016992,7.467772088,8.286920235,6.360432224,6.280687775,5.772576953,7.025320908,5.394140421,7.587401445,7.69791121,4.810225912,5.604287843,4.60153458,4.68648279,6.183453899,3.865948588,7.60531065,6.620109255,3.93678739,4.277506675,6.639648385,5.965701942,5.069891841,4.53709964,3.873345329,4.951604167,7.522050605,5.501358449,6.22053901,7.970197649,4.015323738,4.295091404,8.146177363,11.73040078,11.68453392,11.74612799,11.71963676,11.74282076
2920d05a4f2d8f317ab74fe05e11616b,11.73040078,11.68453392,11.75296589,10.67984054,11.73250527,11.72335803,11.72305596,11.75270872,11.75302601,11.74329057,11.75291684,11.66436208,11.75302359,11.40739043,11.75263344,11.48942833,11.70985531,11.75305969,11.75304053,11.49688932,11.75305972,11.51276131,11.59962173,11.75000586,11.32743312,11.43949991,11.63774386,11.73971711,11.7075031,11.70518201,11.75305965,11.75070198,10.47377468,11.732975,11.75271093,11.752982,11.74394356,10.60882207,11.74062529,10.23880182,11.74686742,11.73958975,10.84076209,11.75285221,11.75305657,11.7479108,11.65569434,11.75140787,11.47619206,11.70955032,11.28053522,11.68853428,11.71157299,11.19436738,11.71714863,11.75303563,11.7374314,11.2693681,11.4656624,11.70224801,11.29298679,11.75068037,10.89282559,11.74578135,11.58165001,11.75305975,11.71412478,9.656574848,11.73080526,11.72821182,11.48749551,11.41904749,11.51615199,10.08370235,11.75074037,11.75291285,10.21632979,11.75303927,11.74655541,11.75297417,11.74559662,11.74490554,11.75205833,11.52986921,11.6037957,11.52893367,11.61762868,11.75305975,11.75200068,11.75184128,11.75150864,11.75302494,10.36471607,11.74694075,11.74110633,11.69171274,11.68029768,11.71180086,11.52972395,11.75230416,11.41135041,11.67168878,11.74817804,11.75090316,11.71244221,11.75305557,11.7530595,11.7470985,10.69020027,11.75305898,11.73782008,10.88071179,11.6202749,11.30797976,10.35361069,11.02609285,11.75284337,10.8625122,11.74190728,11.14484615,11.73258191,11.75305712,11.6610658,11.72531154,11.72838233,11.67433775,11.43256187,11.71538028,11.49016414,11.75305954,11.52138366,11.6808873,11.75300848,11.7530597,11.02318593,11.19334424,11.38129774,11.74201134,11.7495811,11.75081892,11.75305962,11.7516623,11.75290058,11.68127321,11.74992024,11.75159109,11.4906799,11.72549829,11.57705577,11.58884687,11.75301407,11.73780718,11.65231476,11.73168362,11.23220583,11.74068388,11.75305537,11.74624032,11.07622876,11.75305733,11.57294955,11.74171538,10.78947096,11.4192646,11.28557563,11.70345543,11.7516785,11.63514194,11.745053,11.75054152,11.588425,11.30081282,11.58216604,11.74849833,11.73964545,11.50307283,11.75305557,11.3088019,11.75218791,11.73420762,11.59099433,11.75299746,11.73027819,11.75232583,11.74988234,11.66146182,11.74334406,11.55344426,11.60829734,11.7104707,11.69170548,11.37451255,11.63381264,11.75280634,11.75236766,5.101737796,6.583575471,6.432669555,5.60559477,6.021742552
77d049f7eda7f28f485766f9ab77edb3,5.101737796,6.583575471,5.614673044,6.551428522,5.870011736,6.586116317,5.384405106,6.124389347,6.52655405,6.515614877,6.496275157,6.495316579,6.587109699,5.780802475,5.653701268,5.633869782,6.397039065,6.384871238,6.251713286,6.56100456,5.698350321,5.721265073,5.901909214,5.855671609,5.773629335,5.39681005,5.975140023,6.25571747,6.311733835,6.043467844,5.903073092,5.858491218,5.984670633,6.416604356,6.220273026,5.190872409,5.531630882,5.738573796,6.086409284,6.103779155,6.590378336,6.584921646,5.53025762,6.345475336,6.224020697,5.249676181,5.901698306,6.111601808,5.46436623,6.282323934,6.072334703,6.590539486,5.111185058,6.006912017,5.244580571,5.815089385,6.161326892,5.594186983,5.611541082,5.234903445,6.312055247,6.493832408,6.428083516,6.143212948,5.590671596,6.586978059,5.24667337,6.49703404,6.08478845,5.059587441,5.642131517,6.256507716,6.389022795,5.084057179,5.819465748,6.313811586,5.206183938,5.050987632,6.569875522,6.546978063,5.582066297,5.044979475,5.987217118,5.935030035,6.256593037,5.718350993,6.084783123,5.956287792,6.470979847,6.072823615,5.867722433,6.320222927,5.474867561,6.058812958,5.256552132,6.350827217,6.470347502,6.404401693,5.860702813,6.030954909,5.924163257,6.335997482,6.434758467,6.280152103,6.569722663,6.45166943,6.470604087,6.276463048,6.532979668,6.165615985,6.475320752,5.598486538,6.54965352,6.579646353,6.396704172,6.581668175,6.430782118,6.212144101,6.482540587,5.980547018,6.46997347,5.62672172,6.015758879,6.069448627,6.120538243,6.400092165,6.109410377,6.197612043,6.396521268,6.3061862,6.496093613,5.245502635,6.297422081,5.63853116,6.009647142,5.529851124,6.19216875,6.077914951,6.327585801,5.293971796,6.444491831,5.138714322,6.540519062,6.569801227,6.018959097,6.503128443,5.724369531,5.597448834,5.592721235,6.319166783,5.787490653,6.126836651,6.191584566,6.295672446,6.160861319,5.69488709,6.543993321,5.728265914,6.099508081,5.954087605,5.950728852,5.205178063,6.347751269,5.87487513,5.836970204,6.458964374,5.506383998,5.998565397,5.196471783,6.072369462,5.174154449,5.823345936,6.472210722,6.039997341,5.512990485,6.426846189,5.401906462,5.061479759,6.147270011,6.266901831,5.824473476,5.506418034,5.884558961,5.343003718,5.928135756,6.517842628,5.942933045,5.188930212,5.401195605,5.838596236,5.661252775,6.206930354,6.336533572,5.930597969,6.54726571,8.541865893,8.887135515,8.60120061,8.634552405,8.312889638
6732eb6237fc70697c8e49728637b369,8.541865893,8.887135515,8.290834352,8.323464808,8.290056196,8.446809878,8.372290896,8.321973173,8.354835017,8.310533404,8.34591371,8.635050728,8.339457463,8.942130115,9.060279039,8.327639603,9.21670178,8.691432613,8.563440941,8.673689647,8.639200113,8.643939623,8.374584657,8.433259859,8.455085553,8.441933439,8.289342209,8.478305907,8.470362488,8.374334786,8.311536989,8.73155763,8.452960395,8.819317143,8.411655731,8.644700815,8.298548794,8.385596428,8.514358812,8.360072625,8.31969906,8.840656727,8.446470547,9.199791839,8.307910203,8.611751993,8.656945387,9.167371912,9.281601324,8.298050244,8.725995893,8.59424763,8.346511395,8.722373893,8.304103326,9.061791779,8.501966638,8.590714447,8.374673693,8.390525154,8.438782887,8.514158288,9.164700881,8.30722646,8.341891486,8.398120589,8.405113316,8.322330009,8.289483817,8.884214261,8.302879414,8.46030269,8.66380765,8.346643215,8.732495626,8.289326985,8.507609785,8.352640797,8.698847144,8.642891915,9.188072398,8.705247214,8.289397151,8.291213572,8.309714419,8.313473502,8.300533874,8.714684103,8.299510528,8.390560129,8.699874303,8.376684795,8.438428614,9.515799882,8.460605956,8.597674115,8.547352223,8.30598573,8.291350669,8.367623904,8.696616997,8.446819305,8.455227741,8.319284858,8.498304223,8.343712793,8.73186511,8.729483427,8.517159687,8.28937038,8.83332753,8.318655355,8.308266067,8.296692787,8.418402075,8.978636523,9.390228118,8.323812775,8.316966772,8.289444634,8.358687657,8.315325831,8.422078783,8.963169418,8.335295079,8.320160309,9.12428678,8.43515329,8.995549507,8.29058984,8.425258012,8.289954117,8.329762328,8.291521865,8.424471594,8.476821793,8.296406206,8.931934253,8.290262773,9.085572115,8.400640588,8.866536367,9.135977277,8.423694475,8.302465641,9.115799316,8.352796018,8.378571584,8.289545423,8.722030391,8.471920851,9.101122085,8.327251644,8.801547939,8.824488211,8.606420687,8.534324576,8.315483516,8.512348976,8.472968858,8.331014909,8.76670172,8.35932596,8.523474122,8.506785682,8.298308989,8.520285239,8.603597973,8.349760497,8.691788436,8.301213257,8.679789989,8.413935977,8.291213838,9.440517359,8.558543973,8.364490292,8.296761627,8.2960125,9.180974118,8.532555887,8.294856046,8.296016365,8.61485718,8.291275876,8.30647892,8.297168371,8.3137272,8.766986145,8.440907865,8.49408987,8.923004186,9.306853213,8.689191088,8.530749828,8.582142578,8.403107998,8.387029587,8.746217817,9.072980968
f7edb5ec0ccaf5251755cb7c3928cc94,8.582142578,8.403107998,8.531781247,8.516553469,9.084535702,9.226786413,8.852352005,9.129571363,8.578704512,8.822065281,8.387141264,9.571827215,8.532277164,8.402893318,9.651430503,8.467064892,8.411393731,8.64220309,8.616136061,8.401579538,8.386692964,8.610001883,8.474272567,8.535102586,8.386774262,9.213486305,8.603625038,8.974839931,9.512671528,8.625781016,8.772775885,8.681334566,8.649491627,9.107754516,8.657711569,9.173417276,9.021020277,8.402355084,8.416067966,9.104751216,8.89505698,8.769880518,8.394317564,8.535847162,9.108164735,8.387266124,8.677876232,8.914491903,9.484953605,8.473743932,9.888157843,8.386995154,8.388928119,9.524328343,8.807984699,8.710685599,8.635073388,8.464528633,8.814365361,8.389242148,8.401626041,8.401451747,8.415267876,8.388549522,8.444478382,8.685248318,9.763845591,8.642884903,9.069960283,8.956678957,8.519252102,8.487999326,9.125227937,8.402785443,9.306592849,8.412254375,8.386920743,8.43778488,10.2454766,8.398227,8.781267262,8.397652021,8.954721125,8.39060897,8.491955364,8.860524418,8.501316733,8.691957491,9.269136021,9.276826543,8.451751011,8.417471443,8.397348716,8.465187587,8.493955625,8.857471688,8.575688319,8.490227102,8.399362152,9.814971031,9.427564001,8.510456669,8.789150954,8.703088364,8.396369701,8.443449784,9.581785767,8.707941442,8.789184326,8.658419057,8.95648026,8.684146592,9.081207889,9.598941279,9.449112725,8.755198118,8.525366039,8.4162274,8.725169737,8.700557234,9.539795946,8.617063659,8.680699884,8.418564201,8.682948676,8.39623101,8.578458321,9.074951319,8.569726961,8.993438343,9.455108426,9.021384245,8.581836243,8.633681167,8.679913072,10.04094081,8.68884593,8.429428845,8.38983575,8.441602525,8.84148765,9.646268446,8.414718181,8.476800045,9.187452873,8.906349408,8.997131613,8.604679459,8.741951126,8.389161521,8.390811693,9.851303874,8.464487673,8.797699514,9.03777781,8.492870676,8.386878132,8.500287043,8.629270176,8.786383375,8.388196637,9.25083092,8.429838539,8.408977488,8.487329503,8.552169295,9.430400332,9.36386772,8.874396905,8.402202087,8.440417617,9.156412489,8.403525878,8.387136294,8.491984018,8.399059018,8.742386198,9.279749856,8.443312614,8.529474313,8.449266448,8.43447884,8.91948537,8.627396812,8.724851338,8.610002033,8.907051769,8.719480662,8.396316646,8.675485609,8.851277437,8.405923816,8.878565609,8.71514133,9.498349725,-0.697770518,-1.0948802,-1.349828684,-1.563008746,-0.642369913
328e5e54a3bec64665c2821ebb2d60ab,-0.697770518,-1.0948802,-0.692587241,-0.765433199,-1.111955304,-0.520073053,-0.345451611,-1.474399954,-0.839453131,-1.563072849,-0.577416958,-0.339825905,-1.545813492,-1.560842892,-1.368271473,-1.450036697,-0.662172785,-1.330119241,-1.499788967,-1.135744682,-0.92858935,-1.399189589,-1.17367922,-1.566116115,0.08286649,-1.529529052,-0.140576606,-1.367156371,-0.735679926,-0.699816214,-1.422799943,-0.697308582,-0.033063685,-1.214475323,-1.224499278,-1.497909567,-1.535686338,-1.521632383,-1.397691125,-0.61995986,-1.551818345,-1.565963438,-1.300991296,-0.705341413,-1.232223838,-0.536616142,-1.102566822,-0.430239545,-0.268495809,-1.528998072,-0.659703095,-1.319224812,-1.432030504,-1.375731131,-1.51950405,-1.566785581,-1.465627446,-1.258067749,-0.459443403,-1.566730918,-1.172267054,-0.499262346,-0.957657856,-1.466570487,-1.552466513,-1.217898775,-1.551491745,-1.460958219,-1.48121408,-0.847564187,-1.563751045,-1.554881474,0.071686516,-1.567014419,-1.251782927,-1.296978799,-1.52788555,-1.354362765,-1.159320551,-1.543523899,-1.512968186,-0.167432777,-0.690350232,-1.548103036,-1.267905201,-1.403009271,-0.016910558,-1.098232997,-1.567938373,-1.487689797,-1.340670811,-1.147175514,-1.010961945,-0.344447,-1.204648216,-1.225408329,-1.445065149,-0.907958796,-1.520109019,-1.244765358,-1.293463593,-0.660486029,-1.556967696,-1.301266685,-0.859638418,-1.418634557,-0.603784223,-0.575743394,-1.546048159,-1.401404771,-1.49857929,-1.306866809,-0.025946474,-0.332900673,-1.444365624,-1.494102637,-0.812599036,-1.527856195,-0.283379687,-1.567545995,-0.917665827,-1.255470402,-0.731816594,-1.350937832,-0.801348602,-1.266417216,-0.799660368,-0.033023948,-1.449085203,-1.484631563,-1.536944151,-1.127517797,-1.355920361,-1.538891592,-1.407371427,-1.515998258,-1.525452233,-1.332584804,-0.770355653,-1.255931864,-1.323077268,-1.269323759,-1.54042771,-1.042242249,-0.801868336,-1.465328476,-0.396147153,-1.301249382,-1.343032557,-1.137096629,-1.424890036,-0.379190863,-0.621385569,-0.157352226,-0.673128592,-0.908636621,-1.128334324,-1.490274459,-0.415773311,-1.500121724,-0.874523873,-0.817976828,-1.547177463,-1.106077258,-1.556449311,-1.091667737,-1.5650536,-0.497090167,-1.178344882,-1.536811182,-1.237681586,-1.34537544,-0.587034603,-1.469321094,-1.442127662,-1.363512769,-1.449552852,-1.211077621,-1.545252793,-1.196759281,-0.658141325,-1.288552891,-1.187323069,-1.503962474,-1.358423026,-1.500054205,-1.410494379,-1.010838942,-1.397495764,-0.460044815,-1.305390539,-1.335017311,-1.47209832,-1.355166224,-1.553769415,7.537042687,9.246327802,8.615676503,7.561736863,9.574030169
